,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
32036,35835,80787,russell ontario,07-04-2020,post withregram online shopping important ever many business shutdown due mean get product customer online storeâ,0.0,0.024110610596252535,0.0,0.0,0.9758893894037475
32037,35836,80788,"Boston, MA",07-04-2020,prof psychology gail sahar shed light human behavior impact grows worldwide provide theory help understand behavior crowd grocery store empty shelf toilet paper food staple,0.29310004558345076,0.0935972713022742,0.4614548917532605,0.15184779136101464,0.0
32039,35838,80790,Buffalo,07-04-2020,trump figure postal service break even make money simple say raise price quote come update,0.07518529772663234,0.6862768355718487,0.05721466507415674,0.12091481878730459,0.06040838284005776
32041,35840,80792,New York City,07-04-2020,update worry go grocery store fear friendly neighborhood milkman ready willing deliver report,0.9156735333051413,0.08432646669485855,0.0,0.0,0.0
32042,35841,80793,Cuyahoga County,07-04-2020,plan run grocery store say mask substitute learn monday net briefing,0.6708201969101837,0.06070512385366569,0.0,0.26847467923615065,0.0
32043,35842,80794,"New Bedford, MA",07-04-2020,much spending stock week quarantine graphic show cost look,0.056152985197139564,0.3288008362869919,0.504339061648747,0.0,0.11070711686712162
32044,35843,80795,"Atlanta, GA",07-04-2020,someone home sick clean area soiled rest home clean often touch surface amp object phone table countertop light switch doorknobs use soap amp water disinfect,0.059074514022789924,0.06375870764380394,0.0,0.5933558979226203,0.28381088041078584
32045,35844,80796,200+ Countries and Regions Globally,07-04-2020,see impact comparative epidemic curve graph stock market currency commodity price read article see data,0.0,0.88931256552294,0.11068743447705995,0.0,0.0
32046,35845,80797,"San Antonio, TX",07-04-2020,find look grocery store ingredient hand home fear check list simple ingredient swap,0.37155439588281414,0.0,0.0,0.5212195961295293,0.10722600798765664
32047,35846,80798,"Bryan, Texas",07-04-2020,people everywhere stay home practice wash hand often grocery shop online delivery bring new virus germ carefully clean home,0.06284874850157973,0.0,0.0,0.3963787895622421,0.5407724619361782
32049,35848,80800,"Charleston, SC",07-04-2020,want take time especially midst pandemic remind wash hand thoroughly use hand sanitizer amp moisturize day read avoid irritation amp dryness blog,0.007280109289111046,0.1277311964536809,0.0,0.8084797758242814,0.05650891843292665
32050,35849,80801,"Washington, D.C.",07-04-2020,affect economy middle east cnbc identifies oil price tourism capital market impact pandemic read full article,0.0,1.0,0.0,0.0,0.0
32051,35850,80802,"City of London, London",07-04-2020,late report show change new case drop daily snapshot popular currency pair eurusd indicative check platform late market news visit,0.0,0.7392539314070317,0.0,0.0,0.2607460685929683
32052,35851,80803,"City of London, London",07-04-2020,report show change new case drop daily snapshot popular currency pair eurusd indicative check platform late market news visit,0.0,0.7416435319849239,0.0,0.001324845932947789,0.2570316220821283
32053,35852,80804,San Francisco Bay Area,07-04-2020,cheer first responder nurse doctor also cheer grocery store worker usps mail del driver many later work ppe,1.0,0.0,0.0,0.0,0.0
32054,35853,80805,"Washington, DC",07-04-2020,councilmember mcduffie today passage additional emergency legislation response coronavirus include support cbes mortgage relief much,0.11200753837426315,0.530183108826106,0.09376417247152966,0.016562102733662022,0.24748307759443916
32055,35854,80806,India,07-04-2020,marico gupta opines fmcg sector get back decent growth month situation opportunity industry work building strong amp efficient supply chain say richa arora tata consumer product,0.11048063239646927,0.5442032031033138,0.2341877535683625,0.014355420635066752,0.09677299029678767
32056,35855,80807,India,07-04-2020,saugata gupta marico tell availability big problem richa arora tata consumer product say interpretation govt notification roadblock,0.04314074402654551,0.6750773629309919,0.14792114442769275,0.06135047773568109,0.07251027087908876
32058,35857,80809,"Sydney, New South Wales",07-04-2020,confirm reason unknown month period boys girl bear gov medium attempt turn people claim corona hoard blame toilet paper shortage false,0.0,0.07090139803291484,0.5557208534424586,0.3733777485246267,0.0
32063,35862,80814,"New York, USA",07-04-2020,free call week bear market even close please join silver plan see sucker rally top fibonacci target price,0.06351702874429603,0.738951086462197,0.07595512753363753,0.0035276394198234732,0.11804911784004607
32064,35863,80815,Los Angeles / Ventura County,07-04-2020,whoa heard delay annual online shopping extravaganza least august due pandemic report,0.0,0.1591952613693461,0.0,0.0,0.8408047386306539
32065,35864,80816,"Long Beach, CA ",07-04-2020,china way make online shopping fun prove successful coronavirus outbreak say researcher check country revolutionize delivery,0.0,0.10448256357599961,0.0,0.042654622999863466,0.8528628134241368
32066,35865,80817,San Francisco,07-04-2020,news early attribute emission drop order agency say pandemic unprecedented event drive energy price low california suspends utility cutoff take action,0.01883493499985283,0.9493826928295742,0.0,0.0,0.031782372170572976
32067,35866,80818,"Vancouver, British Columbia",07-04-2020,week go grocery shopping local store say staff management great lots measure put place importantly lot food product limit panic,0.35622966405292983,0.0,0.4330586421129838,0.0,0.21071169383408636
32068,35867,80819,"Edinburgh, Scotland",07-04-2020,coronavirus meme toilet paper hoard base song pas dutchie musical youth,0.0,0.06002684718187743,0.3245892554341361,0.6153838973839865,0.0
32069,35868,80820,Canada,07-04-2020,pandemic take heavy toll oil sector consumer business bank canada survey show,0.0,0.8792533637860133,0.007740148442045182,0.0,0.11300648777194151
32070,35869,80821,"Ch, In, NAm, SAm, UK",07-04-2020,canalys forecast shipment grow unit consumer vendor look growth market disrupt pandemic,0.0,0.9646405883058391,0.0,0.0,0.0353594116941609
32071,35870,80822,"South English, IA",07-04-2020,thing want get care package mask hand sanitizer glove flushable wipe clorox lysol wipe immune system pack airborne emergenc thermometer contact cdltear org information help thanks,0.055045854285492024,0.0,0.027582095752397215,0.8854424827223631,0.031929567239747436
32072,35871,80823,Canada,07-04-2020,donates fund lower price launch free hand sanitizer support community pandemic learn today press release,0.0,0.34511259103565134,0.0,0.6360985030970283,0.018788905867320356
32073,35872,80824,Canada,07-04-2020,people struggle afford milk store limit quantity buy keep price sky high run scam bread price fix scheme,0.16567200098824886,0.5817788711201726,0.25254912789157846,0.0,0.0
32074,35873,80825,"Pierre, SD",07-04-2020,even south dakota ethanol producer struggle low price pandemic developer keystone xl pipeline get set build project transport canadian oil state onâ,0.018505849401870455,0.9496136899014072,0.03188046069672239,0.0,0.0
32075,35874,80826,Nigeria,07-04-2020,think really evaluate cycle negativity time institution choose profiteer usury price also sell fake product,0.016345192587625724,0.7338946593235741,0.11369778137159653,0.08295473551882035,0.05310763119838321
32076,35875,80827,"Sandhurst, UK",07-04-2020,energy market alert uk electricity price bullish week close come slowdown case spain italy saw sharp rebound global equity carbon market,0.02533089653674217,0.9609594386590851,0.013709664804172763,0.0,0.0
32079,35878,80830,"Los Angeles, CA",07-04-2020,break outbreak firm reel include layoff furlough amp plummet stock price even amp former ceo lose back kibbutz,0.022450030027602094,0.7285568431071628,0.17539187147058263,0.05007567043181766,0.023525584962834623
32080,35879,80831,Miami or Seattle,07-04-2020,see price skyrocket anything see price gouge wa take picture send ag,0.0,0.9912317742300601,0.0087682257699398,0.0,0.0
32081,35880,80832,TPA and SF,07-04-2020,food bank see triple digit spike demand struggle deal crisis entire country experience certain region hit hurricane thing flood everybody affect,0.0,0.4055744584861072,0.5944255415138928,0.0,0.0
32083,35882,80834,"DH, UK",07-04-2020,mine online register apparently get priority slot supermarket delivery quite excited week lockdown say need get stay safe,0.032750726970449666,0.0,0.1986426320307433,0.00678880000665819,0.7618178409921488
32084,35883,80835,"Boston, MA",07-04-2020,indefensible grocery store employer prioritize health worker die call good protection boston globe,0.9341767423974678,0.06582325760253212,0.0,0.0,0.0
32087,35886,80838,"London, UK",07-04-2020,problem get delivery today substitute supermarket give instead tofu bit leftfield give go,0.18455508264826248,0.0,0.39904368507516275,0.0,0.4164012322765747
32091,35890,80842,Pakistan,07-04-2020,stock dry amp cause severe shortage clinical mask hand sanitizers etc profit seeker shamelessly spike price people conscience think one live,0.0,0.28068072744731903,0.2023947920186508,0.5169244805340303,0.0
32094,35893,80845,"Auburn, California",07-04-2020,good morning sure history book please stay safe wear mask use lots hand sanitizer,0.01388391437914157,0.0,0.0,0.8763724740814497,0.10974361153940868
32095,35894,80846,"Minnesota, USA",07-04-2020,impact agriculture midwest agriculture product future drop fear recession amp low demand lower demand food product consumer eat home instead restaurant,0.0,0.6380474405295888,0.32187413430518896,0.0,0.0400784251652222
32097,35896,80848,USA,07-04-2020,glad see listing totally remove today ridiculousness someone send tp free rare baseball card actually rare,0.13615749414839742,0.2476304602662795,0.19818471745195218,0.165702282687583,0.25232504544578793
32100,35899,80851,Dublin - London - New York,07-04-2020,result consumer behaviour change channelsight noticed product combination usually see regular online shopping behaviour read blog learn,0.0,0.24915306196463946,0.0,0.0,0.7508469380353606
32102,35901,80853,"San Francisco, CA",07-04-2020,go cashless prevent spread infection go cashless retail environment help stop spread virus bacteria combat spread disease store improve checkout process,0.43622133334821184,0.05089821947994945,0.251591087481796,0.1598073498903393,0.10148200979970341
32103,35902,80854,"Toronto, Ontario",07-04-2020,pray prepare claim parliament warehouse quite full price remain affordable say fairprice chief seah kian peng,0.03420204084259743,0.9222101339428972,0.04358782521450545,0.0,0.0
32105,35904,80856,"Wokingham, UK",07-04-2020,nurse doctor healthcare worker police defense force entity keep everyone safe caregiver supermarket cashier essential service worker thank bottom heart,0.7788419078331942,0.0,0.0586588758370049,0.0398719006475563,0.12262731568224464
32108,35907,80859,"Basildon, England",07-04-2020,event cancel due want know right check website information feel free email,0.10573565134845517,0.3737098233529154,0.018579964143205892,0.046512234413402215,0.4554623267420213
32109,35908,80860,"Fort Worth, TX",07-04-2020,fuck wrong people geezus man tackle allegedly cough spit supermarket food,0.003010061027542397,0.0,0.9969899389724576,0.0,0.0
32110,35909,80861,China SEA Italy Turkey Egypt,07-04-2020,lockdown combat spread create confusion polymer market uncertainty push local pe price fresh low,0.0,0.946409723104612,0.05359027689538802,0.0,0.0
32111,35910,80862,CHEMBUR,07-04-2020,resident ghatkopar due covid crisis vegetable vendor charge unreasonable price way high normal price amp people move home lockdown ghatkopar east amp west,0.012187582170482806,0.7512824299041498,0.10898633284816758,0.007363042072980183,0.12018061300421938
32113,35912,80864,"Schaumburg, Ill.",07-04-2020,dow expands hand sanitizer production fight coronavirusdow shift production plant world,0.0,0.09511140422429408,0.0,0.9048885957757059,0.0
32114,35913,80865,"South East, England",07-04-2020,yesterday announce death ten worker information come hand sanitizer give bus driver alcohol free placate muslim employee make sanitizer ineffective coronovirus accurate,0.13303163257356165,0.0,0.0,0.8669683674264382,0.0
32115,35914,80866,"Philadelphia, PA USA",07-04-2020,visit site online shop new stream experience amp way support chestnut hill business giveaway daily draw gift certificate,0.0,0.07686027345889826,0.0,0.0,0.9231397265411017
32116,35915,80867,united,07-04-2020,rip toilet paper close friend always need go missed f comment tp hero take grant,0.16964127693914874,0.0,0.4088800160545821,0.37567795020560174,0.04580075680066746
32117,35916,80868,"North Carolina, USA",07-04-2020,employee agree family store clean pay leave expose hundred day sue death family decease employee,0.9527861879899544,0.011630816241673678,0.02968330913178483,0.005899686636587006,0.0
32118,35917,80869,"Aotearoa, Auckland. ",07-04-2020,effect start hit hospitality industry early survey restaurant association new zealand show almost third business owner let staff go first week march,0.1961903526682983,0.43093353776413307,0.08952023743951416,0.0,0.2833558721280546
32119,35918,80870,"Georgia, USA",07-04-2020,oh ignorance believe everything see people close school limit food service dairy demand milk future fall exponentially dairy farmer force dump break dairy heart hurt,0.04238841296599242,0.3235558511694089,0.6340557358645987,0.0,0.0
32120,35919,80871,10028,07-04-2020,china infect population infected population death delay reponse covid virus threat destroy health life economy talk gas price,0.08015094112149235,0.9194403411150655,0.0,0.0004087177634421557,0.0
32121,35920,80872,"Callow Hill, Worcestershire",07-04-2020,today lucy stand solidarity project gambia think gambia face covid collapse tourism country depend rise price limited access health care project gambia continue help,0.08639750578835616,0.7299520728342829,0.09645431427954938,0.08170757268208605,0.005488534415725608
32123,35922,80874,"Springfield, MO",07-04-2020,sincerely hope start understand essential worker cook grocery store employee parent teacher doctor nurse counselor countless others never define essential,1.0,0.0,0.0,0.0,0.0
32124,35923,80875,"Glasgow, Scotland",07-04-2020,criminal use opportunity defraud public money aware scam coronavirus check advice,0.0,0.3017214145642977,0.0,0.41163240580412125,0.28664617963158107
32127,35926,80878,"St Augustine, FL",07-04-2020,kazatomprom slash production guidance pound due covid crisis morning spot price jump pound nuclear reactor keep produce clean carbon free electricity consume uranium,0.0,0.8233045142197619,0.03611338614132228,0.11642457693485647,0.02415752270405937
32128,35927,80879,Chorley,07-04-2020,shop supermarket make eye contact try achieve aisle clumsy amp awkward bump person ghost first date,0.06146543029911749,0.05472921288571581,0.1561635891066892,0.1858432829644054,0.5417984847440721
32129,35928,80880,"Des Moines, Iowa",07-04-2020,get ta run grocery store stay hell away germs bad thanks go state,0.7332445008138895,0.0,0.12799535827549308,0.020650263004600954,0.11810987790601635
32131,35930,80882,"San Francisco, CA",07-04-2020,know cop jawnz lately mood bleak thing world write thing shopping cool fun stuff kinda suck right word psychology expert,0.08005669922064206,0.1029841221423453,0.16766300602126835,0.025282759504700093,0.6240134131110443
32133,35932,80884,"South Wales, UK",07-04-2020,today write first minister wale call take urgent action facilitate access online supermarket delivery community risk,0.05845158504792022,0.032314053066767295,0.08000296174439903,0.0,0.8292314001409135
32135,35934,80886,"Newton, MA",07-04-2020,right begin die coronavirus time store look offer limited menu grocery amp let customer pick curbside patron store,0.7307004643836288,0.1694923751892612,0.0,0.0,0.09980716042711008
32136,35935,80887,"Clermont, FL",07-04-2020,grocery worker anyone frontlines pandemic need stable access ppe test treatment contact covid indeed hero mean high risk inevitable amp unpreventable,0.5165269216766929,0.36517188502414216,0.07228218651366862,0.022389500298458327,0.023629506487038057
32137,35936,80888,"West Sussex, UK",07-04-2020,need help issue worry trained adviser wait call advise benefit universal credit employment housing debt consumer please rt til,0.037680483926046934,0.3974522707579935,0.293156399596523,0.028654833510038374,0.2430560122093982
32147,35946,80898,"State College, Pennsylvania",07-04-2020,big thing collapse restaurant food service demand say lucas fuess food industry analyst highground dairy tough get number estimate much dairy go food service channel,0.02527475015544588,0.14100687600004536,0.8337183738445088,0.0,0.0
32148,35947,80899,NYC / Wash Hights...,07-04-2020,welcome new normal wait line get supermarket online grocery service saturate option day delivery system max also come month noâ,0.2567615573742732,0.0,0.057993055278760065,0.0,0.6852453873469667
32150,35949,80901,"Philadelphia, PA",07-04-2020,important close street automobile pandemic many worker stock supermarket shelf sanitize intensive care unit deliver meal perform essential duty personal vehicle,0.32154608187032296,0.13618916705217882,0.4334796177573479,0.0,0.10878513332015037
32152,35951,80903,"Cleveland, OH",07-04-2020,covid ship logistics updates food price rise globally ship company cancel sailing trade continue shrink boeing increase factory shutdown cargo ship worker stuck sea due travel restriction,0.06478038485950666,0.7062237210185923,0.22899589412190105,0.0,0.0
32157,35956,80908,"Dunedin, New Zealand",07-04-2020,whole usual suspect dish sideshow lockdown transgression political sideshow supermarket intrigue awesome science do day day step step science show still thing,0.18300536495709574,0.08780712018402793,0.39807798002355693,0.03317508125168013,0.2979344535836392
32158,35957,80909,Roehampton and Putney Heath ,07-04-2020,buy good pay service affect business need advice get support call consumer helpline business visit,0.00993892605277839,0.3319758969606102,0.243519572010512,0.0,0.4145656049760993
32160,35959,80911,?????Neverland?????,07-04-2020,lmao job even practice social distance apart day pay wow thanks also union beg company put hand sanitizer everywhere theyre greedy inconsiderate sue get sick,0.11148441509345045,0.03973785903242107,0.062067702076529334,0.6987176015284905,0.08799242226910858
32161,35960,80912,U.S. Â· Canada Â· U.K. Â· Ireland,07-04-2020,empathizes impact periodically need adjust fee order maintain level service customer expect offer variety egift card use online shopping re,0.0,0.042464734844502354,0.0,0.06470109905381385,0.8928341661016839
32162,35961,80913,"Abergavenny, Gwent",07-04-2020,dear please instruct store manager return food bank collection point disappear least ebbw vale know concern theft sadly plenty needy people panic buying end,0.13753659930563486,0.0,0.8624634006943651,0.0,0.0
32163,35962,80914,United States,07-04-2020,regulatory litigation risk consumer financial service provider highlight ballard spahr webinar crisis fallout,0.06624004667225761,0.7080661847166925,0.0,0.0,0.22569376861104998
32165,35964,80916,"Taber, Alberta",07-04-2020,retailer force close door combat big concern compensate lose revenue offer free trial good resource need move retail store online,0.24171001207069223,0.1352224717140234,0.0,0.0,0.6230675162152843
32166,35965,80917,Kampala,07-04-2020,plenary parliament also receive statement day lock strategy debate escalate price food essential commodity wake way forward time,0.03872918101981905,0.503968852925894,0.4022788125986796,0.0,0.05502315345560743
32168,35967,80919,"Ditton, South East",07-04-2020,practise do online really simple free way support difficult time sign easyfundraising thank,0.06310425784266918,0.0002247059511740971,0.0,0.0,0.9366710362061567
32169,35968,80920,London,07-04-2020,home business opportunity knock consumer supplier manufacturer see huge market open million new enterprise customer work home,0.12697299300915968,0.3768808064554753,0.0,0.0,0.49614620053536496
32170,35969,80921,"Minneapolis, MN",07-04-2020,guidance issue hospital build patient room treatment room get equipment list price quantity,0.09395601800594332,0.7204571995146825,0.028133922418406124,0.06405233904153973,0.09340052101942833
32173,35972,80924,Global,07-04-2020,today midst global health crisis proud work member partner protect consumer health crowdfunding hospital nutrition advice fight,0.2402849539691348,0.5698960869726889,0.0,0.11550471837662296,0.07431424068155329
32175,35974,80926,Contra Costa County,07-04-2020,consumer alert update consumer protection hotline update please call email related consumer issue price gouge potential violation health officer order,0.0,0.7867401368439298,0.0,0.0,0.21325986315607012
32176,35975,80927,"Vancouver, BC",07-04-2020,expect price rise say kieran clancy containment measure start relaxed time,0.04151939046945742,0.9265819552456624,0.03189865428488014,0.0,0.0
32178,35977,80929,"Corsicana, Texas",07-04-2020,due situation food bank america see rise demand resource serve need brookshire grocery determine make difference community serve bgc donate â,0.12920386156349228,0.25430531431605274,0.5738899045546109,0.04260091956584422,0.0
32180,35979,80931,"Kununurra, Western Australia",07-04-2020,interest market graphic fund reduce long short position demand shock offset loss downside momentum supply cut price rock bottom level courtesy andy home reuters,0.0,0.885240504053966,0.11475949594603399,0.0,0.0
32181,35980,80932,Charlottetown - Halifax,07-04-2020,today take advantage gas price fill motorhome never give many dirty look life kind energy help pei new case last day keep good work,0.19084391032865833,0.5377278854426946,0.09588848160397576,0.04620954744989329,0.12933017517477804
32183,35982,80934,"Phoenix, AZ",07-04-2020,want take today promote business work please check client great product price,0.13501084841685507,0.6056543809802167,0.024098071320481154,0.02459392511284868,0.21064277416959817
32184,35983,80935,"Gurgaon, India",07-04-2020,otipy live society gurgaon already serve fresh vegetable fruit directly farm society next partner visit,0.14313595386219863,0.25986440391175736,0.29286841638944355,0.020135878295984767,0.2839953475406156
32185,35984,80936,"Sydney, New South Wales",07-04-2020,job ad tank expect take good look chart revisit earnings xjo amp especially amp price high unemployment level,0.0489314199304229,0.7953273764716974,0.03318786101699652,0.07148268801847947,0.051070654562403735
32186,35985,80937,Australia,07-04-2020,pm fight health intensive care country face peak pandemic noon price watch gbp,0.05950141472681332,0.791926158200251,0.0,0.14857242707293564,0.0
32187,35986,80938,Australia,07-04-2020,quick news catchup fell press time monday end day win streak watch price carefully read news,0.046276247397619,0.8405191601840031,0.06033163733917457,0.0,0.052872955079203345
32188,35987,80939,"Boston, MA",07-04-2020,industry long term goal clear monopoly protection longer period time opportunity charge ever high price caution prof brook baker industry succeed reap consequence,0.022320983655783763,0.9455751022238204,0.007375879654324091,0.0,0.02472803446607182
32192,35991,80943,"Cypress, CA",07-04-2020,scammer take advantage coronavirus pandemic con people give money update consumer financial protection bureau,0.049212567536256566,0.6406591577046281,0.16486909869412278,0.013620821888925555,0.1316383541760669
32193,35992,80944,Bengaluru,07-04-2020,indian railway stand tall supply essential commodity lock load truck transport instead wagon speedy supply good reach corner country day,0.11021843119107311,0.3879833334647431,0.49249334805996997,0.009304887284213834,0.0
32194,35993,80945,"Atlanta, GA",07-04-2020,hey wednesday day help supermarket free add link tell poll feature blog view tweet follower,0.08131006859161283,0.1584846191758067,0.2858909750524412,0.0873044592454605,0.3870098779346788
32196,35995,80947,Canada,07-04-2020,commit reduce price make affordable return stop support chinese government denounce pandemic b right thing,0.03113049606374538,0.7034804374119698,0.12301728849059758,0.09482546462778901,0.047546313405898315
32197,35996,80948,"National Capital Region, Republic of the Philippines",07-04-2020,know weird thing market see bad news internet lockdowns unemployment rate rise oil price fall etc market seem go completely different unpredictable,0.0612533712315222,0.8553038776503465,0.08344275111813108,0.0,0.0
32199,35998,80950,"McMinnville,Or",07-04-2020,great thought tonight shutdown wrong reaction far work vs grocery store easy see work do confine space rebreathing others grocery trip,1.0,0.0,0.0,0.0,0.0
32201,36000,80952,Australia,07-04-2020,use hand hygiene station enter exit shop practise social distancing refrain chat line need take extreme measure say unsw professor mclaws adviser,0.05480735641136257,0.01627693405298461,0.05455648488844422,0.58721724271933,0.2871419819278787
32205,36004,80956,"Johannesburg, South Africa",07-04-2020,difference btw opec private company cut face court challenge opec start need cut production achieve price learn last price war also,0.0,0.9206237561308467,0.013691179565770841,0.06568506430338253,0.0
32207,36006,80958,Canada ???,07-04-2020,join beautiful drive take niagara escarpment yes grocery store top lol music url,0.8792466367175783,0.12075336328242166,0.0,0.0,0.0
32208,36007,80959,"Denver, CO",07-04-2020,grocery store worker pence like thank still think worth hour,1.0,0.0,0.0,0.0,0.0
32210,36009,80961,United Kingdom,07-04-2020,tiger carry trip supermarket take daily exercise happen see roam street take risk please keep minimum distance even wear mask stay safe everyone,0.16608064590058935,0.03332466467618541,0.1682254941275563,0.36832151344206465,0.2640476818536043
32211,36010,80962,"Silver Spring, MD",07-04-2020,wait dc council pass relief bill rent freeze consumer protection wtop,0.03193666161815027,0.7876879183208436,0.0,0.0,0.18037542006100601
32213,36012,80964,"Orlando, FL",07-04-2020,eventually toilet paper leave forest park bathroom giant spider roach go see survivor society,0.16168482087479988,0.0,0.4246504394168884,0.41366473970831164,0.0
32214,36013,80965,"Concord, NH",07-04-2020,late covid nh urge usdot ensure fair play field care aid recovery package ice arena become surge center nh food bank plan mobile drive meet demand,0.0,0.38987760867033855,0.6101223913296614,0.0,0.0
32216,36015,80967,"Vienna, VA, USA",07-04-2020,edition monday maitland series clay provide late thought opec saudis russia energy price worldwide coronavirus bunker bobbleheadcam welcome distinguish visitor,0.0,1.0,0.0,0.0,0.0
32217,36016,80968,"Maryland, USA",07-04-2020,everyone look gon rob grocery store time bandana mask,0.7031593891170205,0.0,0.0,0.29684061088297947,0.0
32221,36020,80972,Ngunnawal Country Aka Canberra,07-04-2020,chemist administer flu vaccine glove definitely use sanitizer take mask walking left,0.020955754371642654,0.009941501496673845,0.0,0.9691027441316834,0.0
32224,36023,80975,"Houston, Texas",07-04-2020,go grocery store heb wear paintball mask dude come say paintball mask super safe get ta maintain social distance,0.49388184959782533,0.0,0.0,0.46961821744319515,0.03649993295897969
32225,36024,80976,The Underground,07-04-2020,see lot scare monger client approach suggest house price drop think article highlight much well realistic impact coronavirus property market,0.03184628020509985,0.8948813652935526,0.0732723545013476,0.0,0.0
32226,36025,80977,"Rochester, NY",07-04-2020,rapid drop demand guess people still consume food home restaurant know halfway add covid,0.028977933083236658,0.198055959172597,0.640566968555781,0.0,0.13239913918838517
32227,36026,80978,"Toronto, Ontario",07-04-2020,saw listing compare time last year obvious reason home sale price still need buy sell ask,0.03902199855817563,0.46913548317663606,0.2840313367504423,0.044318832640895416,0.16349234887385064
32228,36027,80979,Sydney,07-04-2020,need worry wear glove wipe trolley supermarket need follow simple step,0.06167128169451924,0.0,0.4487134687460509,0.4162739551549137,0.07334129440451614
32230,36029,80981,"Alexandria, VA",07-04-2020,new state forecast project revenues sharply estimate issue several month ago low oil price economic impact covid outbreak cite factor,0.0,1.0,0.0,0.0,0.0
32232,36031,80983,Pakistan,07-04-2020,global equity market strongly rebound monday country report fall death rate oil price sink meet top producer delay,0.0,1.0,0.0,0.0,0.0
32233,36032,80984,National,07-04-2020,food industry also need think prepare recovery keep food supply chain run prolong stock help keep supply chain run,0.0,0.08402396055060372,0.9148817746088721,0.0010942648405241667,0.0
32235,36034,80986,"Kingsville, TX",07-04-2020,grocery store trip take house day take precaution avoid bring home story,0.6928351785748045,0.04774222794153105,0.0,0.06425252133434019,0.1951700721493243
32238,36037,80989,"London ,UK",07-04-2020,shortage food deficit much food wrong place reduce demand increase food insecurity amp prevent casual temporary harvester food chain pressure yet come,0.0,0.1328658524043518,0.8671341475956482,0.0,0.0
32241,36040,80992,Toronto,07-04-2020,business hand deck great piece leader step support worker pandemic,0.1483603822470548,0.1952024494634125,0.0,0.5692591412247169,0.08717802706481585
32243,36042,80994,DMV,07-04-2020,peace break news abdul alim muhammad md speak town hall telephone conference call tuesday april est covid bank money stock market fall gas price answer solution yearsâ,0.0,0.8057149265718309,0.1942850734281691,0.0,0.0
32244,36043,80995,New York,07-04-2020,access datasets track consumer behavior demographic profile detail help understand sector impact come day likely month,0.009688883918614452,0.6448732150157676,0.05317841044038303,0.006967508942987066,0.28529198168224784
32248,36047,80999,England,07-04-2020,head essential shopping morning make sure instruction give shop staff stay least metre away others,0.07591057723671985,0.0,0.012321072076857566,0.15239395698035865,0.759374393706064
32249,36048,81000,"London, England",07-04-2020,global market experience unimaginable turmoil oil price collapse year low covid lockdown cascade global economy leave investor click analysis mufg,0.0,1.0,0.0,0.0,0.0
32250,36049,81001,P-Ville/Tarboro/Wash D.C/RVA,07-04-2020,america need supply asap donators encourage contact native american company chickasaw plenty bed hand sanitizer gallon coronavirus,0.0,0.12487163476470312,0.11602683089286533,0.7591015343424315,0.0
32251,36050,81002,"Black Hawk, SD USA",07-04-2020,weird corona stock final trip grocery store week ago consist disturbingly large amount chip salsa spend last year fix next year,0.6383837506360567,0.23810522848721422,0.12351102087672904,0.0,0.0
32252,36051,81003,"Cdmx, MÃ©xico",07-04-2020,major supermarket chain begin report coronavirus relate employee death lead store closure increase anxiety grocery worker pandemic intensifies country,0.6295752411336937,0.3704247588663063,0.0,0.0,0.0
32253,36052,81004,South Africa,07-04-2020,hi escalation sa cost price recommend retail selling price increase product retail price sole discretion retailer amp control follow guideline,0.01378795142428677,0.9862120485757132,0.0,0.0,0.0
32254,36053,81005,"British Columbia, Canada",07-04-2020,child underprivileged combat billionaire say stay home use sanitizer amp face mask share supply shop need support local business,0.0,0.08345773359220056,0.06937551146082677,0.4870275830963368,0.3601391718506359
32260,36059,81011,"London, England",07-04-2020,able place online shopping order recipe test snack ask brother pick block butter buy bake,0.0,0.0,0.029756932759060942,0.0,0.9702430672409391
32261,36060,81012,"Toronto, Ontario",07-04-2020,know launch chinese language initiative article publish english chinese mask entry chinese supermarket new policy spark controversy,0.056522054388250906,0.20469287428094612,0.12903299517502975,0.41806182159577754,0.19169025455999575
32262,36061,81013,NM Mountains,07-04-2020,safe go grocery shopping helpful tip best time go wipe grocery,0.5223118420524271,0.0,0.0,0.058500672976019304,0.41918748497155356
32263,36062,81014,"Arkansas, USA",07-04-2020,anyone experience get even slight shopping grocery store full shopper theory suggests building properly ventilate allow contaminate air breath shopper dissipate,0.5532528681206356,0.0,0.0,0.0,0.44674713187936443
32265,36064,81016,Global,07-04-2020,late response april tesco supermarket mention contact care home line say wholesaler deal best assist customer,0.21882216719252312,0.19634453010931657,0.10304722806874475,0.0542895399436665,0.427496534685749
32266,36065,81017,London. Beijing. Rio de Janeiro. BogotÃ¡. Buenos Aires. Mexico City.,07-04-2020,new president mexico argentina announce plan lift struggle economy ambitious oil project boost state revenue cause severe price crash crude oil market,0.0,1.0,0.0,0.0,0.0
32270,36069,81021,US,07-04-2020,huge announcement dollar dig donate net profit cdc foundation response poac autism service shop online never felt good shop first cashback keep please retweet,0.0,0.012665948477504893,0.0,0.014787617162836005,0.9725464343596592
32272,36071,81023,"Indianapolis, IN",07-04-2020,realize many reputable grocery store chain witch offer telephone shopping home delivery amp word people able shop home item pull shelf amp deliver house,0.24878352738554335,0.0,0.11292600389263223,0.0,0.6382904687218244
