Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC)
14.11.2014 05:30:00,987.39,8.17,282.35,7.48
14.11.2014 05:40:00,987.4,8.15,282.33,7.49
14.11.2014 05:50:00,987.3,8.13,282.32,7.49
14.11.2014 06:00:00,987.19,8.2,282.4,7.59
14.11.2014 06:10:00,987.08,8.31,282.52,7.67
14.11.2014 06:20:00,986.98,8.27,282.49,7.56
14.11.2014 06:30:00,986.92,8.33,282.55,7.64
14.11.2014 06:40:00,986.92,8.34,282.56,7.6
14.11.2014 06:50:00,986.9,8.3,282.52,7.55
14.11.2014 07:00:00,986.89,8.33,282.55,7.59
14.11.2014 07:10:00,986.88,8.36,282.59,7.62
14.11.2014 07:20:00,986.8,8.48,282.71,7.7
14.11.2014 07:30:00,986.8,8.44,282.67,7.61
14.11.2014 07:40:00,986.78,8.38,282.61,7.58
14.11.2014 07:50:00,986.75,8.38,282.62,7.63
14.11.2014 08:00:00,986.78,8.39,282.62,7.64
14.11.2014 08:10:00,986.79,8.48,282.71,7.74
14.11.2014 08:20:00,986.78,8.54,282.77,7.76
14.11.2014 08:30:00,986.75,8.57,282.81,7.77
14.11.2014 08:40:00,986.6,8.63,282.88,7.8
14.11.2014 08:50:00,986.49,8.75,283.01,7.9
14.11.2014 09:00:00,986.41,8.94,283.21,8.03
14.11.2014 09:10:00,986.42,8.83,283.09,7.86
14.11.2014 09:20:00,986.44,8.81,283.07,7.9
14.11.2014 09:30:00,986.52,8.95,283.21,7.98
14.11.2014 09:40:00,986.54,9.15,283.41,7.99
14.11.2014 09:50:00,986.49,9.31,283.57,8.05
14.11.2014 10:00:00,986.38,9.42,283.69,8.16
14.11.2014 10:10:00,986.25,9.61,283.89,8.2
14.11.2014 10:20:00,986.17,9.7,283.99,8.16
14.11.2014 10:30:00,986.14,9.86,284.15,8.14
14.11.2014 10:40:00,986.08,10.07,284.37,8.14
14.11.2014 10:50:00,986.05,10.24,284.54,8.13
14.11.2014 11:00:00,985.98,10.38,284.69,8.18
14.11.2014 11:10:00,985.87,10.58,284.9,8.22
14.11.2014 11:20:00,985.8,10.6,284.92,8.24
14.11.2014 11:30:00,985.77,10.6,284.93,8.28
14.11.2014 11:40:00,985.63,10.72,285.06,8.29
14.11.2014 11:50:00,985.55,10.84,285.18,8.34
14.11.2014 12:00:00,985.42,11.01,285.37,8.49
14.11.2014 12:10:00,985.26,11.45,285.82,8.6
14.11.2014 12:20:00,985.14,11.59,285.97,8.59
14.11.2014 12:30:00,984.92,12.03,286.43,8.73
14.11.2014 12:40:00,984.76,12.44,286.86,8.66
14.11.2014 12:50:00,984.68,12.71,287.14,8.69
14.11.2014 13:00:00,984.55,12.93,287.37,8.89
14.11.2014 13:10:00,984.38,13.1,287.55,8.97
14.11.2014 13:20:00,984.36,13.28,287.73,9.07
14.11.2014 13:30:00,984.24,13.17,287.63,8.96
14.11.2014 13:40:00,984.2,13.23,287.7,9
14.11.2014 13:50:00,984.1,13.39,287.87,8.94
14.11.2014 14:00:00,983.99,13.61,288.1,8.97
14.11.2014 14:10:00,983.84,13.81,288.31,8.9
14.11.2014 14:20:00,983.78,13.99,288.5,8.99
14.11.2014 14:30:00,983.74,14.16,288.67,9.13
14.11.2014 14:40:00,983.64,14.27,288.79,9.2
14.11.2014 14:50:00,983.56,14.06,288.58,9.06
14.11.2014 15:00:00,983.52,13.83,288.36,8.94
14.11.2014 15:10:00,983.39,13.81,288.35,8.9
14.11.2014 15:20:00,983.28,13.76,288.31,8.87
14.11.2014 15:30:00,983.19,13.66,288.21,8.9
14.11.2014 15:40:00,983.06,13.43,287.99,8.86
14.11.2014 15:50:00,982.98,13.23,287.8,8.81
14.11.2014 16:00:00,982.98,13.09,287.66,8.75
14.11.2014 16:10:00,982.89,12.95,287.53,8.71
14.11.2014 16:20:00,982.89,12.81,287.39,8.67
14.11.2014 16:30:00,982.84,12.69,287.27,8.71
14.11.2014 16:40:00,982.84,12.41,286.99,8.69
14.11.2014 16:50:00,982.86,12.13,286.7,8.74
14.11.2014 17:00:00,982.9,12.02,286.59,8.72
14.11.2014 17:10:00,982.99,11.96,286.52,8.75
14.11.2014 17:20:00,983.04,11.92,286.48,8.66
14.11.2014 17:30:00,983.09,11.81,286.36,8.64
14.11.2014 17:40:00,983.03,11.62,286.18,8.68
14.11.2014 17:50:00,983.06,11.32,285.87,8.54
14.11.2014 18:00:00,983.01,11.02,285.58,8.48
14.11.2014 18:10:00,983.07,10.88,285.43,8.41
14.11.2014 18:20:00,983.05,10.79,285.34,8.25
14.11.2014 18:30:00,983.01,10.43,284.98,8.11
14.11.2014 18:40:00,983.23,10.19,284.72,8.09
14.11.2014 18:50:00,983.34,10.41,284.94,8.04
14.11.2014 19:00:00,983.47,10.48,285,8
14.11.2014 19:10:00,983.47,10.62,285.14,7.95
14.11.2014 19:20:00,983.4,10.59,285.11,7.88
14.11.2014 19:30:00,983.32,10.44,284.97,7.82
14.11.2014 19:40:00,983.33,10.33,284.86,7.77
14.11.2014 19:50:00,983.3,9.99,284.52,7.63
14.11.2014 20:00:00,983.24,9.62,284.15,7.5
14.11.2014 20:10:00,983.23,9.43,283.96,7.51
14.11.2014 20:20:00,983.23,9.65,284.18,7.56
14.11.2014 20:30:00,983.22,9.82,284.35,7.53
14.11.2014 20:40:00,983.21,9.62,284.15,7.42
14.11.2014 20:50:00,983.13,9.35,283.89,7.34
14.11.2014 21:00:00,983.11,9.22,283.76,7.29
14.11.2014 21:10:00,983.05,9.27,283.81,7.32
14.11.2014 21:20:00,983.04,9.22,283.76,7.22
14.11.2014 21:30:00,983.04,9.02,283.56,7.14
14.11.2014 21:40:00,983.01,8.73,283.27,6.97
14.11.2014 21:50:00,982.98,8.32,282.87,6.81
14.11.2014 22:00:00,982.98,8.31,282.86,6.95
14.11.2014 22:10:00,982.97,8.24,282.79,6.81
14.11.2014 22:20:00,982.89,8.01,282.56,6.71
14.11.2014 22:30:00,982.89,7.9,282.45,6.73
14.11.2014 22:40:00,982.81,8.17,282.73,6.95
14.11.2014 22:50:00,982.74,8.16,282.72,6.8
14.11.2014 23:00:00,982.74,7.91,282.47,6.63
14.11.2014 23:10:00,982.65,7.69,282.26,6.49
14.11.2014 23:20:00,982.61,7.43,282,6.38
14.11.2014 23:30:00,982.62,7.28,281.85,6.3
14.11.2014 23:40:00,982.59,6.99,281.56,6.05
14.11.2014 23:50:00,982.51,6.58,281.16,5.73
15.11.2014 00:00:00,982.37,6.22,280.81,5.5
15.11.2014 00:10:00,982.34,6.36,280.95,5.88
15.11.2014 00:20:00,982.32,6.69,281.28,6.22
15.11.2014 00:30:00,982.21,6.76,281.36,6.24
15.11.2014 00:40:00,982.11,6.66,281.26,6.06
15.11.2014 00:50:00,982.05,6.58,281.19,6.04
15.11.2014 01:00:00,982.04,6.89,281.51,6.38
15.11.2014 01:10:00,981.95,6.83,281.45,6.18
15.11.2014 01:20:00,981.95,6.96,281.58,6.41
15.11.2014 01:30:00,981.85,7.67,282.31,6.97
15.11.2014 01:40:00,981.79,6.8,281.43,5.58
15.11.2014 01:50:00,981.69,6.15,280.79,5.29
15.11.2014 02:00:00,981.6,5.86,280.5,5.18
15.11.2014 02:10:00,981.56,5.79,280.43,5.18
15.11.2014 02:20:00,981.42,6.17,280.83,5.69
15.11.2014 02:30:00,981.29,5.73,280.4,5.13
15.11.2014 02:40:00,981.08,5.8,280.49,5.32
15.11.2014 02:50:00,980.9,5.91,280.61,5.47
15.11.2014 03:00:00,980.87,5.63,280.34,5.08
15.11.2014 03:10:00,980.8,5.52,280.23,5.1
15.11.2014 03:20:00,980.77,5.76,280.48,5.4
15.11.2014 03:30:00,980.78,5.87,280.58,5.46
15.11.2014 03:40:00,980.69,5.57,280.28,5.02
15.11.2014 03:50:00,980.64,5.09,279.81,4.51
15.11.2014 04:00:00,980.66,4.82,279.54,4.31
15.11.2014 04:10:00,980.65,4.86,279.58,4.47
15.11.2014 04:20:00,980.66,5,279.71,4.62
15.11.2014 04:30:00,980.62,5.12,279.84,4.76
15.11.2014 04:40:00,980.43,5.21,279.94,4.84
15.11.2014 04:50:00,980.44,5.17,279.91,4.77
15.11.2014 05:00:00,980.39,5.14,279.88,4.76
15.11.2014 05:10:00,980.25,5.11,279.86,4.76
15.11.2014 05:20:00,980.05,5.07,279.84,4.75
15.11.2014 05:30:00,979.97,4.66,279.43,4.3
15.11.2014 05:40:00,979.88,4.53,279.31,4.26
15.11.2014 05:50:00,979.79,4.68,279.46,4.47
15.11.2014 06:00:00,979.7,4.75,279.54,4.55
15.11.2014 06:10:00,979.67,4.77,279.56,4.58
15.11.2014 06:20:00,979.62,4.86,279.66,4.67
15.11.2014 06:30:00,979.63,4.67,279.47,4.46
15.11.2014 06:40:00,979.59,4.64,279.45,4.49
15.11.2014 06:50:00,979.55,4.66,279.47,4.49
15.11.2014 07:00:00,979.61,4.42,279.22,4.25
15.11.2014 07:10:00,979.5,4.34,279.15,4.18
15.11.2014 07:20:00,979.49,4.33,279.14,4.2
15.11.2014 07:30:00,979.49,4.32,279.13,4.21
15.11.2014 07:40:00,979.59,4.32,279.12,4.2
15.11.2014 07:50:00,979.58,4.57,279.37,4.51
15.11.2014 08:00:00,979.54,4.6,279.41,4.51
15.11.2014 08:10:00,979.38,4.71,279.53,4.63
15.11.2014 08:20:00,979.41,4.5,279.32,4.37
15.11.2014 08:30:00,979.45,4.35,279.16,4.23
15.11.2014 08:40:00,979.41,4.63,279.45,4.57
15.11.2014 08:50:00,979.4,4.8,279.62,4.73
15.11.2014 09:00:00,979.33,4.74,279.57,4.64
15.11.2014 09:10:00,979.36,4.72,279.54,4.62
15.11.2014 09:20:00,979.5,4.69,279.5,4.6
15.11.2014 09:30:00,979.5,4.99,279.8,4.94
15.11.2014 09:40:00,979.4,5.23,280.05,5.17
15.11.2014 09:50:00,979.09,5.44,280.29,5.38
15.11.2014 10:00:00,979.07,5.54,280.39,5.47
15.11.2014 10:10:00,979.14,5.49,280.33,5.4
15.11.2014 10:20:00,979.11,5.97,280.82,5.94
15.11.2014 10:30:00,979.11,6.13,280.98,6.05
15.11.2014 10:40:00,979.05,6.39,281.25,6.32
15.11.2014 10:50:00,978.98,6.61,281.47,6.49
15.11.2014 11:00:00,978.91,7.3,282.18,7.2
15.11.2014 11:10:00,978.81,8.27,283.16,8.15
15.11.2014 11:20:00,978.62,8.93,283.84,8.69
15.11.2014 11:30:00,978.52,9.26,284.18,8.92
15.11.2014 11:40:00,978.43,9.8,284.73,9.38
15.11.2014 11:50:00,978.38,10.53,285.47,9.8
15.11.2014 12:00:00,978.32,10.76,285.71,9.26
15.11.2014 12:10:00,978.3,11.34,286.29,8.49
15.11.2014 12:20:00,978.2,12.14,287.1,8.39
15.11.2014 12:30:00,978.17,12.65,287.62,8.52
15.11.2014 12:40:00,978.17,12.67,287.64,8.48
15.11.2014 12:50:00,978.11,12.82,287.8,8.61
15.11.2014 13:00:00,977.99,13.35,288.34,8.76
15.11.2014 13:10:00,977.86,13.53,288.53,8.86
15.11.2014 13:20:00,977.74,13.71,288.72,8.91
15.11.2014 13:30:00,977.66,13.7,288.72,8.92
15.11.2014 13:40:00,977.58,13.83,288.86,9.02
15.11.2014 13:50:00,977.42,13.83,288.87,9.02
15.11.2014 14:00:00,977.23,13.6,288.66,8.98
15.11.2014 14:10:00,977.27,13.94,288.99,9.07
15.11.2014 14:20:00,977.24,14.17,289.23,9.14
15.11.2014 14:30:00,977.29,14.27,289.32,9.22
15.11.2014 14:40:00,976.98,14.26,289.34,9.19
15.11.2014 14:50:00,976.75,14.2,289.3,9.19
15.11.2014 15:00:00,976.86,14.37,289.46,9.19
15.11.2014 15:10:00,976.84,13.96,289.05,9.13
15.11.2014 15:20:00,976.9,13.53,288.61,8.94
15.11.2014 15:30:00,976.91,13.31,288.39,8.68
15.11.2014 15:40:00,976.96,13.19,288.27,8.53
15.11.2014 15:50:00,976.85,13.12,288.2,8.48
15.11.2014 16:00:00,976.82,12.91,288,8.52
15.11.2014 16:10:00,976.78,12.79,287.88,8.46
15.11.2014 16:20:00,976.86,12.65,287.73,8.38
15.11.2014 16:30:00,976.95,12.49,287.56,8.31
15.11.2014 16:40:00,976.9,12.43,287.51,8.29
15.11.2014 16:50:00,976.72,12.33,287.42,8.35
15.11.2014 17:00:00,976.8,12.03,287.11,8.3
15.11.2014 17:10:00,976.92,11.93,287,8.3
15.11.2014 17:20:00,976.91,11.89,286.96,8.3
15.11.2014 17:30:00,976.96,11.86,286.93,8.25
15.11.2014 17:40:00,977.04,11.79,286.85,8.22
15.11.2014 17:50:00,977.06,11.74,286.8,8.26
15.11.2014 18:00:00,977.05,11.77,286.83,8.27
15.11.2014 18:10:00,977.09,11.57,286.62,8.19
15.11.2014 18:20:00,977.16,11.39,286.44,8.13
15.11.2014 18:30:00,977.21,11.26,286.3,8.09
15.11.2014 18:40:00,977.13,11.29,286.34,8.03
15.11.2014 18:50:00,977.03,11.32,286.38,8
15.11.2014 19:00:00,977.04,11.27,286.33,7.99
15.11.2014 19:10:00,976.96,11.24,286.3,8.02
15.11.2014 19:20:00,976.91,11.21,286.28,7.97
15.11.2014 19:30:00,976.75,11.2,286.28,7.89
15.11.2014 19:40:00,976.63,11.15,286.24,7.87
15.11.2014 19:50:00,976.49,11.09,286.19,7.85
15.11.2014 20:00:00,976.63,10.9,285.99,7.81
15.11.2014 20:10:00,976.72,10.56,285.64,7.68
15.11.2014 20:20:00,976.72,10.6,285.68,7.59
15.11.2014 20:30:00,976.71,10.66,285.74,7.51
15.11.2014 20:40:00,976.71,10.66,285.74,7.47
15.11.2014 20:50:00,976.56,10.56,285.65,7.43
15.11.2014 21:00:00,976.39,10.48,285.58,7.38
15.11.2014 21:10:00,976.28,10.46,285.57,7.33
15.11.2014 21:20:00,976.2,10.34,285.46,7.28
15.11.2014 21:30:00,976.12,10.23,285.36,7.23
15.11.2014 21:40:00,976.13,9.92,285.04,7.09
15.11.2014 21:50:00,976.14,9.59,284.71,7.03
15.11.2014 22:00:00,976.31,9.5,284.6,7.11
15.11.2014 22:10:00,976.25,9.59,284.7,7.04
15.11.2014 22:20:00,976.1,9.51,284.63,6.98
15.11.2014 22:30:00,976.05,9.16,284.28,6.83
15.11.2014 22:40:00,975.89,8.85,283.99,6.73
15.11.2014 22:50:00,975.7,8.41,283.56,6.58
15.11.2014 23:00:00,975.7,8.09,283.24,6.51
15.11.2014 23:10:00,975.75,7.6,282.74,6.21
15.11.2014 23:20:00,975.68,7.49,282.63,6.36
15.11.2014 23:30:00,975.66,7.4,282.54,6.24
15.11.2014 23:40:00,975.6,7.23,282.38,6.18
15.11.2014 23:50:00,975.54,7.2,282.35,6.27
16.11.2014 00:00:00,975.36,7.32,282.49,6.39
16.11.2014 00:10:00,975.44,7.09,282.25,6.1
16.11.2014 00:20:00,975.54,6.94,282.09,6.01
16.11.2014 00:30:00,975.42,6.88,282.04,6.02
16.11.2014 00:40:00,975.19,6.62,281.8,5.8
16.11.2014 00:50:00,974.98,6.39,281.59,5.68
16.11.2014 01:00:00,974.71,6.74,281.95,6.16
16.11.2014 01:10:00,974.63,6.82,282.04,6.09
16.11.2014 01:20:00,974.5,6.94,282.18,6.23
16.11.2014 01:30:00,974.47,7.1,282.34,6.28
16.11.2014 01:40:00,974.36,7.18,282.43,6.28
16.11.2014 01:50:00,974.36,6.78,282.03,5.73
16.11.2014 02:00:00,974.43,6.68,281.92,5.8
16.11.2014 02:10:00,974.38,6.7,281.94,5.83
16.11.2014 02:20:00,974.37,6.02,281.26,5.1
16.11.2014 02:30:00,974.37,5.72,280.95,4.95
16.11.2014 02:40:00,974.35,5.47,280.71,4.75
16.11.2014 02:50:00,974.26,5.39,280.64,4.81
16.11.2014 03:00:00,974.08,5.22,280.48,4.6
16.11.2014 03:10:00,973.97,5.15,280.42,4.62
16.11.2014 03:20:00,973.99,5.14,280.4,4.66
16.11.2014 03:30:00,974.11,5.46,280.71,5.09
16.11.2014 03:40:00,974.13,5.65,280.91,5.23
16.11.2014 03:50:00,973.89,5.63,280.91,5.2
16.11.2014 04:00:00,973.71,5.6,280.89,5.18
16.11.2014 04:10:00,973.57,5.58,280.89,5.16
16.11.2014 04:20:00,973.56,5.52,280.82,5.1
16.11.2014 04:30:00,973.63,5.43,280.73,5.03
16.11.2014 04:40:00,973.56,5.46,280.77,5.08
16.11.2014 04:50:00,973.48,5.49,280.8,5.12
16.11.2014 05:00:00,973.7,5.56,280.85,5.2
16.11.2014 05:10:00,973.81,5.71,280.99,5.36
16.11.2014 05:20:00,973.59,5.74,281.04,5.36
16.11.2014 05:30:00,973.39,5.74,281.06,5.36
16.11.2014 05:40:00,973.57,5.78,281.08,5.41
16.11.2014 05:50:00,973.59,5.92,281.22,5.54
16.11.2014 06:00:00,973.44,5.82,281.14,5.4
16.11.2014 06:10:00,973.38,5.88,281.2,5.47
16.11.2014 06:20:00,973.37,5.97,281.3,5.57
16.11.2014 06:30:00,973.31,6.04,281.37,5.59
16.11.2014 06:40:00,973.3,6.08,281.41,5.6
16.11.2014 06:50:00,973.29,6.18,281.51,5.65
16.11.2014 07:00:00,973.39,6.06,281.38,5.48
16.11.2014 07:10:00,973.24,6.08,281.41,5.53
16.11.2014 07:20:00,973.27,6.29,281.62,5.76
16.11.2014 07:30:00,973.18,6.32,281.66,5.71
16.11.2014 07:40:00,973.13,6.35,281.7,5.69
16.11.2014 07:50:00,973.2,6.41,281.75,5.76
16.11.2014 08:00:00,973.23,6.41,281.74,5.71
16.11.2014 08:10:00,973.37,6.42,281.74,5.69
16.11.2014 08:20:00,973.4,6.41,281.73,5.71
16.11.2014 08:30:00,973.41,6.38,281.7,5.7
16.11.2014 08:40:00,973.53,6.39,281.71,5.73
16.11.2014 08:50:00,973.52,6.43,281.74,5.79
16.11.2014 09:00:00,973.41,6.46,281.78,5.81
16.11.2014 09:10:00,973.4,6.45,281.77,5.81
16.11.2014 09:20:00,973.51,6.41,281.73,5.76
16.11.2014 09:30:00,973.46,6.33,281.65,5.72
16.11.2014 09:40:00,973.45,6.35,281.67,5.79
16.11.2014 09:50:00,973.41,6.47,281.79,5.92
16.11.2014 10:00:00,973.4,6.62,281.94,6.1
16.11.2014 10:10:00,973.45,6.63,281.95,6.04
16.11.2014 10:20:00,973.55,6.54,281.85,5.98
16.11.2014 10:30:00,973.66,6.6,281.9,6.11
16.11.2014 10:40:00,973.76,6.72,282.01,6.25
16.11.2014 10:50:00,973.76,7.11,282.41,6.62
16.11.2014 11:00:00,973.77,7.46,282.76,6.8
16.11.2014 11:10:00,973.72,7.41,282.72,6.62
16.11.2014 11:20:00,973.73,7.37,282.67,6.5
16.11.2014 11:30:00,973.74,7.32,282.62,6.45
16.11.2014 11:40:00,973.58,7.31,282.63,6.5
16.11.2014 11:50:00,973.48,7.71,283.04,6.92
16.11.2014 12:00:00,973.52,8.48,283.81,7.48
16.11.2014 12:10:00,973.59,8.99,284.32,7.6
16.11.2014 12:20:00,973.64,9.25,284.58,7.75
16.11.2014 12:30:00,973.7,9.6,284.92,7.8
16.11.2014 12:40:00,973.75,9.72,285.04,7.82
16.11.2014 12:50:00,973.78,9.86,285.18,7.8
16.11.2014 13:00:00,973.9,9.86,285.17,7.84
16.11.2014 13:10:00,973.94,10.03,285.34,7.39
16.11.2014 13:20:00,974.02,10.1,285.4,7.03
16.11.2014 13:30:00,973.98,9.95,285.25,6.83
16.11.2014 13:40:00,974.06,9.88,285.18,6.75
16.11.2014 13:50:00,974.14,10.02,285.31,6.61
16.11.2014 14:00:00,974.3,10.03,285.31,6.53
16.11.2014 14:10:00,974.5,9.98,285.24,6.46
16.11.2014 14:20:00,974.57,9.94,285.19,6.33
16.11.2014 14:30:00,974.59,10,285.25,6.15
16.11.2014 14:40:00,974.75,10.04,285.28,5.82
16.11.2014 14:50:00,974.89,9.99,285.22,5.93
16.11.2014 15:00:00,975.01,9.93,285.15,5.85
16.11.2014 15:10:00,975.12,9.93,285.14,5.74
16.11.2014 15:20:00,975.21,9.94,285.14,5.59
16.11.2014 15:30:00,975.32,9.89,285.08,5.54
16.11.2014 15:40:00,975.4,9.88,285.06,5.5
16.11.2014 15:50:00,975.57,9.75,284.92,5.51
16.11.2014 16:00:00,975.74,9.61,284.76,5.47
16.11.2014 16:10:00,975.9,9.51,284.65,5.41
16.11.2014 16:20:00,976.07,9.39,284.51,5.35
16.11.2014 16:30:00,976.19,9.25,284.36,5.31
16.11.2014 16:40:00,976.29,9.12,284.22,5.24
16.11.2014 16:50:00,976.38,9.03,284.13,5.26
16.11.2014 17:00:00,976.47,8.95,284.04,5.28
16.11.2014 17:10:00,976.51,8.91,283.99,5.28
16.11.2014 17:20:00,976.63,8.74,283.81,5.24
16.11.2014 17:30:00,976.71,8.68,283.75,5.2
16.11.2014 17:40:00,976.79,8.59,283.65,5.17
16.11.2014 17:50:00,976.85,8.43,283.48,5.17
16.11.2014 18:00:00,977.02,8.16,283.2,5.19
16.11.2014 18:10:00,977.17,8.16,283.18,5.28
16.11.2014 18:20:00,977.37,8.19,283.2,5.35
16.11.2014 18:30:00,977.43,8.16,283.16,5.39
16.11.2014 18:40:00,977.48,8.14,283.14,5.42
16.11.2014 18:50:00,977.57,8.18,283.17,5.49
16.11.2014 19:00:00,977.66,8.2,283.18,5.56
16.11.2014 19:10:00,977.7,8.19,283.17,5.6
16.11.2014 19:20:00,977.86,8.31,283.28,5.69
16.11.2014 19:30:00,977.93,8.31,283.27,5.69
16.11.2014 19:40:00,978.07,8.32,283.27,5.66
16.11.2014 19:50:00,978.2,8.11,283.05,5.58
16.11.2014 20:00:00,978.31,7.98,282.91,5.59
16.11.2014 20:10:00,978.33,7.91,282.84,5.54
16.11.2014 20:20:00,978.43,7.86,282.78,5.57
16.11.2014 20:30:00,978.44,7.86,282.78,5.59
16.11.2014 20:40:00,978.44,7.85,282.77,5.58
16.11.2014 20:50:00,978.47,7.7,282.61,5.5
16.11.2014 21:00:00,978.57,7.49,282.39,5.37
16.11.2014 21:10:00,978.58,7.3,282.2,5.3
16.11.2014 21:20:00,978.66,7.24,282.14,5.26
16.11.2014 21:30:00,978.81,7.22,282.1,5.27
16.11.2014 21:40:00,978.82,7.31,282.19,5.3
16.11.2014 21:50:00,978.92,7.26,282.13,5.25
16.11.2014 22:00:00,978.96,7.25,282.12,5.22
16.11.2014 22:10:00,979.02,7.14,282,5.15
16.11.2014 22:20:00,979.08,7.02,281.88,5.09
16.11.2014 22:30:00,979.09,6.93,281.79,5.1
16.11.2014 22:40:00,979.14,6.88,281.73,5.07
16.11.2014 22:50:00,979.22,6.57,281.42,4.88
16.11.2014 23:00:00,979.25,6.46,281.3,4.98
16.11.2014 23:10:00,979.33,6.56,281.4,4.93
16.11.2014 23:20:00,979.36,5.97,280.8,4.46
16.11.2014 23:30:00,979.38,5.63,280.46,4.47
16.11.2014 23:40:00,979.46,5.44,280.26,4.38
16.11.2014 23:50:00,979.53,5.56,280.37,4.58
17.11.2014 00:00:00,979.59,5.72,280.53,4.69
17.11.2014 00:10:00,979.66,5.68,280.48,4.56
17.11.2014 00:20:00,979.75,5.67,280.47,4.57
17.11.2014 00:30:00,979.86,5.77,280.56,4.7
17.11.2014 00:40:00,979.91,5.68,280.46,4.55
17.11.2014 00:50:00,979.95,5.4,280.18,4.18
17.11.2014 01:00:00,980.03,4.86,279.62,3.85
17.11.2014 01:10:00,980.04,4.48,279.25,3.63
17.11.2014 01:20:00,980.13,4.39,279.15,3.69
17.11.2014 01:30:00,980.18,4.2,278.95,3.47
17.11.2014 01:40:00,980.27,4.01,278.75,3.43
17.11.2014 01:50:00,980.28,4.27,279.02,3.77
17.11.2014 02:00:00,980.3,4.03,278.77,3.46
17.11.2014 02:10:00,980.36,4.38,279.11,3.91
17.11.2014 02:20:00,980.4,4.55,279.28,4.07
17.11.2014 02:30:00,980.4,4.55,279.29,3.91
17.11.2014 02:40:00,980.39,3.56,278.29,2.82
17.11.2014 02:50:00,980.4,4.43,279.17,4.1
17.11.2014 03:00:00,980.41,5,279.74,4.38
17.11.2014 03:10:00,980.44,5.1,279.84,4.22
17.11.2014 03:20:00,980.49,5.18,279.91,4.15
17.11.2014 03:30:00,980.53,5.19,279.92,4.08
17.11.2014 03:40:00,980.56,5.18,279.91,4.05
17.11.2014 03:50:00,980.59,5.2,279.93,4.03
17.11.2014 04:00:00,980.64,5.01,279.73,3.85
17.11.2014 04:10:00,980.66,5.11,279.83,4
17.11.2014 04:20:00,980.73,5.32,280.03,4.1
17.11.2014 04:30:00,980.84,5.29,280,3.97
17.11.2014 04:40:00,980.92,5.33,280.03,4.02
17.11.2014 04:50:00,981.04,5.2,279.89,3.84
17.11.2014 05:00:00,981.07,5.22,279.9,3.95
17.11.2014 05:10:00,981.1,5.01,279.69,3.76
17.11.2014 05:20:00,981.2,3.8,278.47,2.41
17.11.2014 05:30:00,981.25,2.76,277.41,1.83
17.11.2014 05:40:00,981.16,2.52,277.18,1.86
17.11.2014 05:50:00,981.17,2.44,277.1,1.88
17.11.2014 06:00:00,981.14,2.8,277.47,2.37
17.11.2014 06:10:00,981.12,2.57,277.24,1.97
17.11.2014 06:20:00,981.07,2.2,276.87,1.66
17.11.2014 06:30:00,981.05,2.22,276.89,1.83
17.11.2014 06:40:00,981.14,2.7,277.36,2.38
17.11.2014 06:50:00,981.12,3.5,278.17,3.26
17.11.2014 07:00:00,981.06,3.16,277.83,2.64
17.11.2014 07:10:00,981.03,3.36,278.04,2.89
17.11.2014 07:20:00,981.02,2.45,277.12,1.76
17.11.2014 07:30:00,981.09,2,276.66,1.41
17.11.2014 07:40:00,981.24,1.94,276.59,1.49
17.11.2014 07:50:00,981.37,1.91,276.55,1.47
17.11.2014 08:00:00,981.39,2.26,276.91,1.91
17.11.2014 08:10:00,981.44,2.4,277.04,2.01
17.11.2014 08:20:00,981.57,2.66,277.29,2.29
17.11.2014 08:30:00,981.74,2.44,277.06,1.86
17.11.2014 08:40:00,981.84,2.27,276.88,1.73
17.11.2014 08:50:00,981.88,2.36,276.96,1.8
17.11.2014 09:00:00,982.08,2.27,276.86,1.73
17.11.2014 09:10:00,982.19,2.74,277.32,2.28
17.11.2014 09:20:00,982.24,3.18,277.76,2.56
17.11.2014 09:30:00,982.22,3.54,278.12,2.7
17.11.2014 09:40:00,982.24,4.29,278.88,3.08
17.11.2014 09:50:00,982.27,4.01,278.59,2.38
17.11.2014 10:00:00,982.34,3.75,278.32,2.36
17.11.2014 10:10:00,982.41,3.87,278.44,2.5
17.11.2014 10:20:00,982.4,4.27,278.84,2.75
17.11.2014 10:30:00,982.37,4.78,279.36,3.05
17.11.2014 10:40:00,982.37,5.31,279.89,3.25
17.11.2014 10:50:00,982.29,5.56,280.15,3.44
17.11.2014 11:00:00,982.24,5.72,280.31,3.49
17.11.2014 11:10:00,982.2,5.83,280.42,3.58
17.11.2014 11:20:00,982.1,6.06,280.66,3.7
17.11.2014 11:30:00,982.05,6.25,280.86,3.89
17.11.2014 11:40:00,981.99,7.23,281.85,4.23
17.11.2014 11:50:00,982,7.22,281.84,4.21
17.11.2014 12:00:00,981.85,7.15,281.78,4.28
17.11.2014 12:10:00,981.7,7.33,281.98,4.31
17.11.2014 12:20:00,981.54,7.57,282.23,4.48
17.11.2014 12:30:00,981.5,7.87,282.53,4.54
17.11.2014 12:40:00,981.47,8.1,282.77,4.58
17.11.2014 12:50:00,981.49,8.73,283.4,4.84
17.11.2014 13:00:00,981.5,9.18,283.85,5.01
17.11.2014 13:10:00,981.39,9.19,283.87,5.08
17.11.2014 13:20:00,981.38,9.56,284.24,5.19
17.11.2014 13:30:00,981.3,9.55,284.24,5.18
17.11.2014 13:40:00,981.21,9.5,284.2,5.17
