,user_name,screen_name,location,date,text,essential_worker,oil_market_crisis,supply_shortage,sanitizing_products,shopping
39778,43577,88529,New York City area,13-04-2020,"COVID-19 has sparked an inflection point for the online grocery operating model.

More people are ordering groceries online due to the novel coronavirus outbreak, leading to a permanent consumer purchasing shift Â and a giant revenÂhttps://t.co/HutXG5dwgY https://t.co/751C24zeHv",0.3412455988061997,0.3064548860251088,0.0005152618816349468,0.0,0.3517842532870566
39779,43578,88530,"Brenham, TX",13-04-2020,Everyday life interactions like going to the grocery store getting takeout or simply being at home now isolation can cause highly elevated emotions Here are tips to help during heightened stress anxiety 19,0.5060424701856698,0.0,0.0,0.0,0.4939575298143301
39780,43579,88531,Phoenix,13-04-2020,Grocery store employees Uber drivers and health care workers wouldn t have demanded hazard pay in the past changed that and the calls for hazard pay are receiving bipartisan support Reported with,0.7433776641040981,0.21768861842606674,0.03893371746983527,0.0,0.0
39781,43580,88532,"San Antonio, TX",13-04-2020,"Look kids....a RARE sighting...
Toilet Paper in its Natural Habitat
...Don't spook it or it will run away.

#toiletpaper #covid19 #quarantine #coronavirus #wheresthetoiletpaper https://t.co/NBYjL6lCmd",0.01882917794145713,0.0,0.2321747776748557,0.5503077912435126,0.19868825314017458
39782,43581,88533,Newry and Mourne ,13-04-2020,"Buying food for home has been a challenge here, Amazon starting to have delays shows you the scale of demand, the new norm. #StayHomeSaveLives

Amazon stops accepting new online grocery customers amid surging demand | Article [AMP] | Reuters https://t.co/xr4DF1RutQ",0.11415858070975335,0.2265404449587294,0.4588184890557079,0.0,0.20048248527580936
39785,43584,88536,"Brighton and Hove, UK",13-04-2020,"'WeÂve had customers being aggressive, standing in the way, refusing to come in alone Â IÂve even had to lock the door because one customer was being so intimidating' #coronavirus #COVID19 https://t.co/aTFHSugTsP",0.17467047331930716,0.19459727827407686,0.0,0.10457661954549032,0.5261556288611257
39786,43585,88537,"Virginia, USA",13-04-2020,Moccasin 95 gould The It s a hoax crowd are about to be proven down right stupid WE CANNOT get back to normal unless we all take the med to eradicate Covid 19 and we better get cracking This will have a bad sting to it,0.03137603876304161,0.21091327236629429,0.0,0.0,0.7577106888706642
39790,43589,88541,"Marikina City, Philippines",13-04-2020,We have enough global supplies according to the and must commit to not stock piling or banning exports or we ll be threatening the of the world s poorest communities,0.0,0.29986678799325434,0.6515799229837134,0.0485532890230324,0.0
39791,43590,88542,Global,13-04-2020,"@amazon, the world's largest online retailer, has announced that they cannot keep up with consumer demand during this #pandemic. So what products are now considered essential? 

Read here to see how e-commerce inventory has changed due to #coronavirus",0.02308960534576461,0.6229684922574572,0.18390555420254168,0.0,0.17003634819423644
39792,43591,88543,"Toronto, Ontario",13-04-2020,check out the recent blog from Ben Myers of Bullpen Marketing on his prognostications of life after COVID 19 in the resale residential market,0.03967073201732132,0.9330220783342198,0.0,0.0,0.02730718964845886
39793,43592,88544,"New York, NY",13-04-2020,"This chart shows the expected surge in the US online grocery shopping market Â even if the COVID-19 pandemic subsides in the next few months

https://t.co/uBTWD0otM7",0.2544827781701813,0.42128451624628566,0.0008965285729115483,0.0,0.3233361770106216
39794,43593,88545,"Chennai, India",13-04-2020,"With the domestic economy getting impacted due to outbreak of #Covid_19, restoring the confidence of producers, consumers and investors has become a priority for the @RBI, prompting it to go for a sizable reduction in the policy repo rate. https://t.co/kp8WIO4AM7",0.0,0.6485289664832368,0.0,0.0,0.3514710335167632
39795,43594,88546,"Washington, DC",13-04-2020,Food banks are seeing increased demand due to the devastating effects of We are proud to support to ensure they are able to reach even the most vulnerable communities during this crisis Learn more about our partnership,0.0,0.2951550210878019,0.6837635016198,0.0,0.02108147729239816
39798,43597,88549,"Chicago, IL",13-04-2020,Our team constantly has their ears to the ground listening for the important themes that will guide the shopper and consumer needs of youth and family even during these times of 19 Learn more about recent trends in our blog,0.04605986805131461,0.5133200932343043,0.1454791727064311,0.013452924702703616,0.2816879413052465
39800,43599,88551,"Raleigh, NC",13-04-2020,Families across our 34 county service area will all be looking for the same types of items as your family Not panic buying and not hoarding are 2 ways you can help ensure no one goes hungry during COVID 19,0.05211824301568125,0.07239973149135687,0.5904688973010019,0.0,0.28501312819196006
39801,43600,88552,Canada,13-04-2020,I couldn t stop crying for this nurse for the Uber driver struggling to make money for the unseen janitors disinfecting surrounded by the weight of their role grocery store workers transit workers postal workers immigrants w no aid must make us better,0.8299123007496174,0.0,0.05297724397649374,0.11711045527388882,0.0
39802,43601,88553,"Chicago, IL",13-04-2020,"In a letter to Gov. J.B. Pritzker, CARPLS and many other organizations asked the governor to put a stop to all auto-payments to payday lenders through May 31 Â or later
if the crisis goes on longer Âto shield consumers' stimulus checks. https://t.co/2f4jPknraZ",0.04148428853619007,0.46805147089775967,0.054695921715382054,0.0,0.43576831885066825
39803,43602,88554,D.C.-Nashville-Jerusalem-VA,13-04-2020,"People around the country are lining up for miles to visit food banks which are being overwhelmed by the heightened demand caused by the COVID-19 crisis. 
https://t.co/j0X3RBuSLR",0.03478264392338104,0.13835803361790278,0.7712434434244083,0.0,0.05561587903430786
39804,43603,88555,Miami,13-04-2020,"#Amazon is now putting new grocery delivery customers on a wait list before they can place an order due to soaring demand amid the #coronavirus pandemic.
https://t.co/AChg2P3TRX 
#AmazonPrime #amazonfresh #WholeFoods",0.328344975561158,0.38435261537845666,0.11272866517305921,0.0,0.1745737438873261
39805,43604,88556,"Atlanta, GA",13-04-2020,"Reduce spread of #COVID19. In public, wear a cloth face covering that
??Reaches above nose &amp; below chin, completely covering mouth &amp; nostrils
??Fits snugly against sides of your face
??Is made of multiple layers of cloth that you can breathe through
https://t.co/RxIwGVIdCq https://t.co/3HytaScNTU",0.08439750845697185,0.31671595369844,0.013919286705530552,0.522127949017637,0.06283930212142078
39806,43605,88557,200+ Countries and Regions Globally,13-04-2020,The consumer confidences in Japan deteriorated substantially in March 2020 amid fears for the global economy in the face of the COVID-19 pandemic. Keep updated with our daily pandemic charts here: https://t.co/CpvlyrrPxg #japan #consumerconfidence #coronavirus #covid19 https://t.co/j3z99CxDyJ,0.042841079424135786,0.8899614509446299,0.0,0.0671974696312343,0.0
39808,43607,88559,Oakville ON,13-04-2020,Oakville and Halton residents step up to the challenge in this crisis and put social media to its best use with new @Facebook groups like ÂCaremongering OakvilleÂ &amp;  ÂHalton Grocery Store Updates - Covid-19Â These help us get through this #COVID19 #SocialDistancing https://t.co/TmreYpdrJk,0.39128110882818423,0.2506533715654801,0.005831930257644511,0.15671846492506494,0.1955151244236262
39809,43608,88560,India,13-04-2020,"Higher crude oil prices and #COVID2019 lockdown extension across states weighs on Dalal Street. Sensex drops nearly 500 points, Nifty fails to hold 9,000. 

Details at 9 pm on India Biz Hour  | @ShereenBhan https://t.co/H8Dk8FNm0u",0.0,1.0,0.0,0.0,0.0
39810,43609,88561,Global,13-04-2020,"One of the country's largest pork processing facilities is closing until further notice as employees fall ill with Covid-19. The closure puts the country's meat supply at risk, said the CEO of Smithfield, which operates the plant. https://t.co/BCadI0paBc",0.27924971505234075,0.39271729972148356,0.31426111395823764,0.0,0.013771871267938125
39811,43610,88562,"Columbia, SC",13-04-2020,"Panera Grocery is the latest online grocery shopping option to help keep you safe + your pantry well-stocked. You can order basics from bread and milk to fresh vegetables and fruits from one of the five local locations. ??

https://t.co/EbuUf2fUMZ?",0.4203605141534592,0.0015905764731948466,0.13694514060028345,0.025553255955176504,0.4155505128178859
39812,43611,88563,"Lucknow, India",13-04-2020,spreads mainly among people who are in close contact within approximately 6 feet for a long time period Practice to help reduce the spread of the disease Distancing,0.08913836237090667,0.22797510308217106,0.07492974592091312,0.09343713008151829,0.5145196585444909
39813,43612,88564,"MontrÃ©al, QuÃ©bec",13-04-2020,"COVID-19 | Interesting article on the use of technology during the pandemic written by Nora T. Lamontagne, MasterÂs student in Media Studies at @Concordia under the supervision of CREGÃS member and @ACT_Concordia member Dr. Kim Sawchuk. 

https://t.co/vD1YXz4IYH",0.029709355375337,0.5266607605119964,0.00016264776846893137,0.3609288240411568,0.08253841230304088
39814,43613,88565,"Sydney, New South Wales",13-04-2020,Binnie Beef wagyu export farmers join COVID-19 fight with donations and Newcastle retail store | The Land | NSW https://t.co/0GQuPNIyFA  via @skinnergj,0.6567448937176957,0.15445582079486736,0.13664889520379972,0.05215039028363716,0.0
39817,43616,88568,"Calgary, Alberta",13-04-2020,An employee at the Amazon warehouse in Balzac has tested positive for COVID-19. We spoke to an infectious disease expert to see what this means for your online shopping. Details are on @GlobalCalgary https://t.co/7dFWD9gSta,0.1606240429315152,0.18134970095658662,0.0,0.0,0.6580262561118982
39819,43618,88570,Canada,13-04-2020,"Downtown main street retail, restaurants &amp; services had been suffering before COVID-19 Â ??rent, property &amp; business taxes, gentrification, online shopping, etc. How is business, local govt &amp; community respondingÂand is it enough? 2/14 #coviddowntown https://t.co/3fseqKqM3o",0.07979357618009895,0.4855636204404893,0.09709419278442132,0.0463526941149337,0.29119591648005666
39821,43620,88572,"Ankara, TÃ¼rkiye",13-04-2020,"?No deal would be enough to offset the sharp drop in demand already occurring. @GoldmanSachs Still Sees Crude Prices Falling After OPEC+ Deal.  #oott #COVID2019 

https://t.co/tADoo07lKP",0.0,0.8605099097978315,0.12391157884769192,0.0,0.015578511354476634
39825,43624,88576,San Isidro (BUE),13-04-2020,The online shopping giant is racing to meet enormous delivery demand even as its workers push for higher pay and stricter safety measures,0.22589285081386898,0.21618612904076678,0.13037530871855313,0.0,0.4275457114268111
39826,43625,88577,"Vancouver, British Columbia",13-04-2020,INCREDIBLE START TO THE WEEK Gold GLD prices hit 7 5 year high BULL IS PICKING UP STEAM Algernon AGN c up 70 New Carolin LAD v up 30   LOTS OF CASH TO BE MADE IN THESE VOLATILE MARKETS Best Luck Everyone xoxoxo  ,0.034044916078802286,0.7244250388998313,0.0,0.07752238232335334,0.16400766269801312
39829,43628,88580,"London, England",13-04-2020,Check out our resources page containing helpful information for and people during Including topics like health guidance supermarket access handy apps what you can do to help and more Go to the page ,0.0,0.16060268777663325,0.0,0.016664666867474753,0.8227326453558921
39834,43633,88585,"Nashville, TN",13-04-2020,"The #coronavirus gives you an insight in the length a human is willing to go out of desperation. Next time you want to judge #refugees, #immigrants and others for fleeing poverty, war torn land etc. Remember that some are freaking out over #toiletpaper #Immigration #daca #COVID19",0.07051174126136373,0.22482064586632453,0.0,0.0,0.7046676128723117
39835,43634,88586,"Boston, MA",13-04-2020,"COVID-19 Consumer Sentiment update: The timeline for ""going back to normal"" has extended. The eventual shift toward greater consumer optimism will be a leading indicator of the economyÂs improvement. Stay tuned for more this week! https://t.co/DSVCdGWeWe",0.0,0.5610323078990334,0.0,0.0,0.43896769210096664
39840,43639,88591,Dublin,13-04-2020,"US consumer prices fell by the most in more than five years in March and further decreases are likely as the novel #coronavirus outbreak suppresses demand for some goods and services #usconsumers 
https://t.co/z5YakCQAJq",0.0,0.9642367190073086,0.03576328099269131,0.0,0.0
39841,43640,88592,ChemEconomy@gamil.com ,13-04-2020,"#Eastman Chemical, #Westlake Chemical and other companies are seeing growing demand for raw materials such as resins used in personal protective equipment and food packaging during the #coronavirus #pandemic .",0.0,0.2160820622810895,0.5479281777713535,0.23598975994755694,0.0
39842,43641,88593,China SEA Italy Turkey Egypt,13-04-2020,"#Import #PP prices in #Turkey were on a downtrend since late February in the wake of the COVID-19 outbreak across the world and historic low oil prices. 

Full Story: https://t.co/bMPefupRa5

#Plastics #PlasticsNews #News #oil #COVID19 https://t.co/9QQqNh2oi1",0.0,1.0,0.0,0.0,0.0
39843,43642,88594,image | Molecular model,13-04-2020,"Clash of #Republican #idiocy versus @CDCgov (actually just experts) continues in guise of @GovRonDeSantis, ever willing to proclaim his #ignorance.

#benzykalkoniumchloride isn't effective against #coronavirus (CDC recommends soap &amp; water or 60% alcohol)!

https://t.co/Fw7AP3xcp8",0.02294732693460748,0.22576772584142543,0.08073588136153505,0.6441623054730109,0.026386760389421133
39845,43644,88596,"Kentucky, USA",13-04-2020,Tips to help prevent   Wash your hands   Use hand sanitizer   Don t touch your face   Cover coughs and sneezes   Practice social distancing   Avoid contact with sick people   Stay home if you re sick   Disinfect surfaces,0.0,0.0,0.0,0.8378678927200323,0.16213210727996782
39846,43645,88597,"Chicago, IL",13-04-2020,"""In New York City our consumer business was affected more than in other metro areas due to the severity of the COVID-19 impact in that market,"" Grubhub officials said in a statement Monday. https://t.co/ltueKpL5Pz",0.01517207511835949,0.9748216498184813,0.010006275063159167,0.0,0.0
39848,43647,88599,Xuzhou and Beijing Branch,13-04-2020,Nanjing is implementing flexible working hours together with other measures to boost consumer spending which has been suppressed by the recent epidemic The city aims to achieve sales of 228 billion in industries including catering and retail this year,0.2293424659817468,0.683586964609416,0.0,0.0,0.08707056940883713
39850,43649,88601,Official Tweets from Chopticon,13-04-2020,Notice Public Health Order Issued for Enhanced Consumer amp Employee Safety Chamber of LTown,0.26657591048005297,0.6089393638530742,0.0,0.07659060666098123,0.04789411900589157
39853,43652,88604,"Park Slope, Brooklyn",13-04-2020,"COVID-19 hasn't only affected consumer spending habits on the categories you'd expect, like airfare and dining out. Food deliveries are also down: 

https://t.co/Uqz0PEPJMV",0.0,0.36791159652071637,0.5793794536261848,0.0,0.05270894985309882
39854,43653,88605,United Kingdom,13-04-2020,I think I will dedicate my clap  for the supermarket workers on Thursday I think this is where the morons are clearly hanging out COVID 19 must be rife on the shelves ?#stayhome,0.2576103898480127,0.015022366133090166,0.09038510067099041,0.0,0.6369821433479067
39855,43654,88606,"Gundagai, New South Wales",13-04-2020,"Thanks to everyone who donated their empty #toiletpaper rolls for my #easter bonfire last night. We've been here 17hrs &amp; only have 675,000 left to get through. #bonfires #coronavirus #IsolationLife https://t.co/zMIaEcby1V",0.04749085584451862,0.05178132169715311,0.2344412691773741,0.13491818014167659,0.5313683731392775
39859,43658,88610,Belfast and Dublin,13-04-2020,"Keeping hands clean is key to preventing the spread of #coronavirus but what about those who donÂt have access to the bare essentials needed? In #Afghanistan, our local partner has been distributing hand sanitizer to 600 women displaced by violence living in 3 camps across Kabul https://t.co/27DamWDgog",0.023833794025609457,0.0,0.07480760078668246,0.8487400057972792,0.052618599390428976
39860,43659,88611,"New Jersey, USA",13-04-2020,CONSUMER ALERT Scammers are targeting senior citizens during this pandemic with and scams Please share to educate amp help senior citizens stay safe,0.06068566024738053,0.5135765114503941,0.04922055034841094,0.13620782257090014,0.24030945538291454
39861,43660,88612,"Hamilton, Ontario",13-04-2020,"Grocery store staff fed up with 'social' shoppers who flout pandemic rulesÂ However, this works both ways. IÂve seen sales clerks or pharmacy assistants also get angry with shoppers who go to pick up their medications a week or two prematurely.  https://t.co/B965axaFbn",0.5165422907816368,0.07017596839685322,0.0,0.0,0.41328174082151004
39863,43662,88614,Los Angeles,13-04-2020,We are providing thousands of meals for 600 seniors over the next two weeks to reduce their need to go to the supermarket and potential exposure to COVID 19 A big thank you to all of the volunteers who are packing and distributing these meals to help keep our seniors safe,0.14986997595442436,0.1224524728139529,0.10983937538975992,0.05851503059996515,0.5593231452418976
39866,43665,88617,"New York, NY",13-04-2020,"President Trump's last day:

RTÂd a call for Dr. Fauci's firing
Claimed he alone can Âopen up the states'
Tweeted personal grievances as hospitals, small biz, state &amp; local governments cry out for help
Cut a deal with Russia &amp; Saudi Arabia to raise gas prices

Quite a day's work.",0.11533534484190616,0.5779771307957396,0.0,0.03875929405020375,0.26792823031215046
39868,43667,88619,"Smalltown, CA?",13-04-2020,20 years ago I stood in long lines to get into the hottest dance club...now Im standing in long lines to get into the local grocery store. Crazy times. #StayHome #coronavirus,0.5865827805144203,0.0,0.0,0.0,0.4134172194855797
39872,43671,88623,Naga City 4400,13-04-2020,TIGHTER SECURITY. Grounded from stringent policies mandated by Naga City IMT to ensure that every consumer adheres to preventive measures in fighting possible local transmission of COVID-19 within the city. [1/2] https://t.co/jILvSEjuPN,0.04216367934392388,0.6070944515913023,0.12524168299971958,0.09044845002873637,0.13505173603631798
39873,43672,88624,"Hoboken, NJ",13-04-2020,"Over a two-week span, 25,000 meals will be distributed by volunteers to nearly 600 Hoboken seniors, to help keep them indoors and reduce trips outside the home. By coming together to protect HobokenÂs most vulnerable population from COVID-19, we remain #HobokenStrong. https://t.co/zMFvwMrRoZ",0.10409525414781688,0.14932978919803852,0.16329391399609278,0.1643509071430651,0.4189301355149867
39874,43673,88625,"Mississauga, Ontario, Canada",13-04-2020,"@Haris_haroon Hi Haris, if you believe a business is price gouging, you can file a complaint with Consumer Protection Ontario at 1-800-889-9768 between 8:30 a.m. and  5 p.m., Monday to Friday, or by filing a report online: https://t.co/qW6aTkf4Hj",0.0,0.8996583783763293,0.0,0.0,0.10034162162367065
39875,43674,88626,"Racine, Wisconsin",13-04-2020,"The Mobile Market is a grocery store on wheels the comes to neighborhoods in Racine. Tomorrow the Mobile Market will be at Mount Pleasant Manor, 2250 Layard Ave., Racine, WI, at 2pm for your grocery needs. Visit https://t.co/KisdOTht60 for details and other COVID-19 resources. https://t.co/C0u2vHbwh6",0.7171090114201568,0.23458336837464003,0.04830762020520311,0.0,0.0
39876,43675,88627,"St. Cloud, FL",13-04-2020,Check out this important Consumer Alert from on COVID 19 and the incoming economic relief payments Educate yourself so you don t fall prey to scammers tricks,0.0,0.9949550869182866,0.0,0.0,0.005044913081713408
39877,43676,88628,"Motherwell, Scotland",13-04-2020,"Remember, if anyone in your household is showing symptoms that may be #Coronavirus #COVID19 then you must ALL #StayAtHome. 
That means everyone in the household must isolate - with no walks or trips to the supermarket. 

For more guidance ? https://t.co/FBoZblVRU9 https://t.co/q12Q9HxfLc",0.0036588173554255848,0.0,0.0,0.044437396204172086,0.9519037864404023
39880,43679,88631,NYC,13-04-2020,New survey by @unrulyco finds that only 2% of #consumers think #brands should pause all #advertising; 49% want #ads to make them feel informed and 37% want ads to make them feel warm/happy #digitalmarketing #COVID19 #consumerbehavior https://t.co/H365aL8otZ,0.06643834919207206,0.22339930022943638,0.0,0.2666293805435688,0.44353297003492276
39881,43680,88632,Namibia. ,13-04-2020,1 2 supporters show up by the hundreds after city councilors including urge them to buy local in midst of many avoiding Chinese businesses due to concerns about lunch prices reduced for brunch 10 400 people packed China Pearl,0.0,0.5538835535374966,0.15716519037851617,0.0,0.2889512560839872
39882,43681,88633,"Greenwood Village, CO",13-04-2020,"WeÂre keeping a close eye on agriculture prices, supply chains, rural healthcare systems and key factors that will play a role in determining the timeline for economic recovery. CoBankÂs @DanKowalski8 provides an update on COVID-19 in his latest video: https://t.co/Sht4od70kg",0.11225231287091415,0.6508768022229359,0.2120150863298049,0.024855798576345157,0.0
39885,43684,88636,"Buffalo, NY & Erie, PA",13-04-2020,"We are here for you!!

Even though we have limited staff and our retail stores remain closed, due to the COVID-19 outbreak, we are still here to help you. Call your local store or email: info@colleys.com, to let us know what you need and weÂll make arrangements with you. https://t.co/a61f1jJ7s8",0.4728006114619793,0.1663019978025092,0.12648380966899264,0.056090611816139446,0.1783229692503794
39886,43685,88637,Australia,13-04-2020,Oil prices down ~0.3% despite a massive cut to oil production following OPEC+ meetings in recent days. The cartel agreed to reduce output by ~10mbd for 2 months. Oil demand has fallen more substantially due to COVID-19 shutdowns #markets,0.0,1.0,0.0,0.0,0.0
39888,43687,88639,"Monaghan, Ireland",13-04-2020,Normal is the Problem Workers deserve decent secure well paid jobs Leilani Jordan worked in a grocery store She died due to Her last paycheck was 20 64 Her mother said through tears,0.8279804072109502,0.12765516716407593,0.04436442562497384,0.0,0.0
39889,43688,88640,"New Delhi, India",13-04-2020,Congress President Smt. Sonia Gandhi writes to PM Modi suggesting measures to ensure food security for people affected by the lockdown &amp; impact of COVID-19. https://t.co/euYtgQ9cwE,0.0,0.29046717031944114,0.5694042251066426,0.0,0.1401286045739162
39890,43689,88641,New Jersey,13-04-2020,"Whether you work at an essential job or simply have to hit the grocery store periodically, chances are you're still using your vehicle at least a little bit during the #coronavirus pandemic. So how do you keep it virus-free? https://t.co/kx6sX4PE9H #COVID19  #staysafe",0.6192024625748804,0.12412261910488247,0.01411036917797524,0.14448380126956747,0.09808074787269436
39891,43690,88642,"Washington, DC",13-04-2020,Many car insurance companies are offering refunds during the pandemic but and Center for Economic Justice say more needs to be done to help consumers Via,0.04510692518918883,0.6795854623566489,0.1263922710605833,0.014883868064930415,0.13403147332864854
39893,43692,88644,"Rochdale, England",13-04-2020,"@skytv you are a huge company taking advantage of the times we are in by putting your prices up without telling your customers, in a time when more people will be at home using your service! Shame on you! #COVID2019 #Covid_19 #lockdown #ripoff",0.029527014213107976,0.4603981360175012,0.0,0.10733154806852767,0.4027433017008633
39895,43694,88646,YYZ/YYC/YUL/YOW,13-04-2020,"#Calgary #officemarket rocked by plunging oil prices amid #COVID19 crisis: ""Oil has plummeted 50 % since early March, creating more trouble for Calgary landlords already struggling with huge vacancy rates."" https://t.co/Ilq1wqn0bF #CRE @westerninvestor",0.0,1.0,0.0,0.0,0.0
39896,43695,88647,"Roxbury, New York",13-04-2020,"@GovMurphy @snowstormyou Sir, my family is ill in NJ, as essential workers4 supermarket chainwhere inforegarding positive COVID-19 cases on premises are being covered up so workers continue to work without PPE!!This is DEADLY! What are you doing to protec",0.48732976899470837,0.030302361903401506,0.025620925331973604,0.0,0.4567469437699166
39898,43697,88649,"California, USA",13-04-2020,So I follow a local boutique on IG they are doing PRE ORDER s for hand sanitizer 8oz bottle for 9 bucks isn t that over 80 more then what it usually sells for Idk but I think it s super shady,0.0,0.007061580217450762,0.0,0.8954533461005896,0.09748507368195972
39905,43704,88656,"Toronto, Ontario",13-04-2020,Printed store flyers may not come back as COVID-19 changes retail habits - https://t.co/pkeaZWBL3t store flyers may not come back as COVID-19 changes retail habits https://t.co/kzPscXrnMa,0.6902734824222612,0.26842415132121655,0.0,0.0,0.04130236625652226
39908,43707,88659,The Only Solution? REVOLUTION.,13-04-2020,"Crypsi guide 2
#corona #coronavirus #virus 
#lockdown #bolshevism

1) Wash hands, keep distances, wear mask etc

2) Realize banks + big businesses r bust + desperate- trust noone

3) Stock up if hear 'no food shortages'

4) Watch hoaxed docu b4 banned 

#buybitcoin (obviously..) https://t.co/wsw53Fz64Z",0.019858390880984345,0.003258984064128722,0.37538472124765365,0.6014979038072332,0.0
39909,43708,88660,United States,13-04-2020,"@dwyerstrategy After a supermarket trip, my wife makes me take off my shoes outside and go directly to the shower. This #coronavirus is going to shift the way people think. Movies? Nope. Concerts? Not this year. We are #Disney annual pass holders, not ren",0.0,0.02913254218011149,0.0,0.023775504153685453,0.947091953666203
39912,43711,88663,Internet,13-04-2020,The Skimmer Close to Home You ve been warned to look for credit card skimmers on gas pumps amp ATMs but now lurk on the for shopping online during the COVID 19 shelter in place order for,0.0,0.3361347539646651,0.0,0.0003002459145620758,0.6635650001207728
39913,43712,88664,World,13-04-2020,From face mask and hand sanitizer scams to 19 related phishing attacks outlines 7 ways that hackers and scammers are exploiting pandemic,0.0,0.11563321518578129,0.0,0.8843667848142187,0.0
39916,43715,88667,"Washington, DC",13-04-2020,We re seeing as much as a 40 percent to 50 percent increase in demand at individual distribution locations CEO Vince Hall said Many of the people that we re seeing have never before sought food assistance,0.017511940371815315,0.24353402212615433,0.5682419876352433,0.0,0.17071204986678715
39917,43716,88668,"Srinagar, India",13-04-2020,"Earlier OPEC, Russia and other oil producing nations agreed to cut output by a record amount, representing about 10% of global supply, to support oil prices amid the #coronavirus pandemic.

#COVID__19",0.0,0.9823350076246844,0.017664992375315523,0.0,0.0
39918,43717,88669,"Berlin, Germany",13-04-2020,"In an effort to stabilize prices amid the #coronavirus pandemic, #OPEC members and other oil-producing countries have agreed to a big output cut. A price war between Russia and Saudi Arabia and crashing demand have wreacked havoc on the market. https://t.co/j7ZuykRg3h",0.0,1.0,0.0,0.0,0.0
39921,43720,88672,Its Happening Here,13-04-2020,Truth 19 pandemic is more important than your beloved oil cartels Fossil fuel is finite Smart investors are divesting It s only dinosaurs like you who benefit from high fuel prices Which is why you want people back at the pumps propping up your portfolio,0.0,0.8511566777811488,0.0,0.0,0.14884332221885116
39922,43721,88673,"Dallas, TX",13-04-2020,"Amidst the #COVID19 pandemic, @CarOffer_ has launched its Consumer Buying feature for free and ahead of schedule. It should help auto dealers drive sales and traffic during this time. https://t.co/0sDLwcexQE",0.026037306751593797,0.6623147451866491,0.2505182719668286,0.0,0.06112967609492855
39923,43722,88674,Melbourne ,13-04-2020,Kids who will never return to school after COVID The first group are those that are now working full time at their supermarket or fast food job because their casual teenage wage is the only money coming into the house after their parents lost their jobs,0.12311688824032288,0.11767095885203058,0.33932185976442447,0.0,0.41989029314322207
39924,43723,88675,45660,13-04-2020,As we work together to combat the don t forget to thank our medical workers farmers factory workers grocery store employees truck drivers and all those on the front lines for their incredible efforts,1.0,0.0,0.0,0.0,0.0
39925,43724,88676,"Baytown, Texas ",13-04-2020,Trump spent his bailing out the oil companies by raising oil prices Oh and he tweeted about what was on TV But look through his tweets He hasn t expressed one word of sympathy for the 22 000 Americans who have died from 19,0.0,1.0,0.0,0.0,0.0
39926,43725,88677,"Down on the farm in Estill County, Kentucky",13-04-2020,"Michiganders are complaining that Governor Whitless has banned them from buying garden supplies and seeds, but she has only banned the sales in retail store. They can still buy online, giving profits to Jeff Bezos instead of local retailers. https://t.co/eTvxJKJoOa",0.25780873303373697,0.10237187879482075,0.3660454651839484,0.0,0.2737739229874938
39927,43726,88678,East Texas,13-04-2020,1 4 The first long report I ve seen of the WA Consumer Protection Act suit against Fox This seeks a declaration but because Fox can foresee additional lawsuits this could let harmed individuals preclude Fox from relitigating a violation,0.08758057844321915,0.8182066534142615,0.0,0.0,0.09421276814251948
39928,43727,88679,New York,13-04-2020,"ÂThere are decades where nothing happens, and there are weeks where decades happen.Â - Lenin, While not intended for Brands under COVID-19 siege, should take note nonetheless. This three-part series tackles some of the implications https://t.co/hEiVNUqBBT #advertising #Marketing",0.022015541085158897,0.5441006899436218,0.004426058912879354,0.00853234057526084,0.4209253694830791
39929,43728,88680,"New York, NY",13-04-2020,"Thankful for having @RonaldKlain join our class this morning and answering some of our questions! Great insights of the #coronavirus long-term effects on the economy. Reopening of economy will not be a press of a button, as consumer-behavior will be very cautious after #COVID19.",0.031918510682384195,0.8593145818055579,0.0,0.018347780562952762,0.090419126949105
39931,43730,88682,Washing hands for 20 seconds,13-04-2020,"@realDonaldTrump Â«checks #Covid_19 numbersÂ»

Â«checks #USPS_is_essentialÂ»

Â«sees Donald tweeting about gas prices going up as a positiveÂ»

Stay focused. 
We are not here for their narrative.
They are here to hear our voices and if the",0.0,0.5946802761323703,0.0,0.0,0.4053197238676296
39932,43731,88683,"Minneapolis, MN",13-04-2020,"As consumer fears grow surrounding the spread of the COVID-19 virus, our collective anxiety makes us more susceptible to fraud. Learn how to protect yourself and your loved ones. https://t.co/Fdy0dVipmC",0.060703054255721874,0.5489618158183079,0.007421253209705915,0.2735737692203762,0.10934010749588799
39934,43733,88685,"Calgary, Alberta",13-04-2020,"Q: Have you seen any of this non-medical mask use? 

A: Dr. Hinshaw's in the office for 12-14 hrs/day. Or at home. Hasn't observed in a grocery store or other place. 

Most important: Make sure you wash hands before you put it on, and b/a taking it off. #yyc #yeg #coronavirus",0.25511436361395595,0.010240927857377026,0.0,0.6783767206613246,0.056267987867342294
39935,43734,88686,"Victoria, Canada",13-04-2020,With employees back and consumer demand spiking up thanks to pent up buying needs and wants China s is on track for a bounce back But it is not without its changes or setbacks,0.08013214175574188,0.4312082382502273,0.3065641419936895,0.0,0.18209547800034143
39937,43736,88688,San Diego,13-04-2020,Earnest Research tracked and analyzed credit card and debit card purchases of nearly six million people in the United States. Here's the consumer behavior during this COVID-19 time: https://t.co/6ZR3JHMwMs,0.0,0.6237253028667354,0.0,0.0,0.3762746971332646
